Plot_Min_Witdh,Plot_Count,Build_Min_Depth,Build_Max_Depth,Build_Min_Heigth,Build_Max_Heigth,Building_Volume,Building_Area,Green_Area,Average_FAR,Average_Build_Heigth,Gross_area,Radiation_Min,Radiation_Total,Green_Comfort,Energy_Balance
22.4966034136,12,17.6271231789,63.7616549907,21.874721851,49.021896047,625313.65,17959.5889262872,3351.344590295,28.9681615395,33.7130875225,625313.65,7,8920.5,0.2208,-256839.10
22.5573563041,12,17.6573000827,64.0938975894,21.9637141398,48.9650776639,574773.66,16439.4159519641,4871.5175646182,26.8886039629,33.7384945542,574773.66,7.25,8087.5,0.2797,-272246.77
22.5608004859,12,17.6703243893,64.2121473021,21.9494040585,48.6582384864,637555.27,18313.0846679295,2997.8488486527,28.8255924015,33.596618105,637555.27,7.25,9002,0.2666,-261776.91
22.6055066487,12,17.7034381491,64.518819509,22.0262519192,48.5662256447,596001.87,17644.5108861836,3666.4226303987,28.9866027101,33.5998290292,596001.87,5.5,8562.75,0.1712,28114.44
22.6096333296,12,17.7069808419,64.632011932,22.0038463796,48.2420284075,654753.50,18822.1508374954,2488.7826790868,29.8766255795,33.4458178776,654753.50,7,9100.75,0.2402,-261037.01
22.6093403378,12,17.7226186364,64.7253564733,21.9810601964,47.9109651873,610824.34,17433.8882943699,3877.0452222124,29.0253042657,33.2885979495,610824.34,2,8506.75,0.1565,-307512.31
22.6471610838,12,17.7392103991,64.9988308416,22.0487005645,47.7958002433,658828.40,18916.5098126625,2394.4237039197,30.2677629574,33.2765204023,658828.40,4.25,9232.5,0.1394,-273321.31
22.6416937996,12,17.7413482012,65.0588711094,22.0097078304,47.4604842889,585848.26,17121.8539867296,4189.0795298527,27.5092230731,33.1083067551,585848.26,4.5,8159.75,0.2530,-86770.89
22.6368963901,12,17.7471435627,65.0908362237,21.9699692175,47.1328747631,566436.94,16970.033843817,4340.8996727652,27.7089636465,32.9430331193,566436.94,7.25,8352.5,0.1925,131345.54
22.6322263634,12,17.7480971619,65.092124146,21.9167008474,46.8233029532,599718.86,18066.2536641558,3244.6798524264,27.8133696892,32.7779957002,599718.86,7.5,8866.75,0.2236,190135.90
22.6281842841,12,17.7468781658,65.0415638127,21.8495065941,46.5380943212,561121.19,16617.4815871331,4693.4519294491,26.3299903193,32.6157295283,561121.19,7.5,7987.5,0.2345,29672.45
22.6245710713,12,17.7441278304,64.934375145,21.7716558558,46.29393529,504928.96,15287.5197086958,6023.4138078864,24.3490139897,32.4653549107,504928.96,7,7540.75,0.2709,200080.22
22.6262024449,12,17.7378437111,64.7586892877,21.6785123478,46.098674371,602818.24,18215.9769211575,3094.9565954248,28.1882776363,32.3276799444,602818.24,7.5,8801.25,0.2075,220322.44
22.6260511438,12,17.7316038172,64.5006506741,21.5635949515,45.9609305359,525654.98,16209.0335454808,5101.8999711014,25.3128617563,32.2028083729,525654.98,5.5,7838.25,0.3213,359552.99
22.6329189069,12,17.722489455,64.1476393581,21.429661273,45.8903558659,605003.24,18196.0810409375,3114.8524756447,28.2377278462,32.0965043514,605003.24,4.25,8874.25,0.1969,176348.41
22.6421335299,12,17.710277932,63.6974516291,21.2706191072,45.8892976853,593693.83,18287.8101623123,3023.12335427,27.6968478847,32.0063559928,593693.83,5.75,8882.5,0.2273,396790.79
22.656272465,12,17.6968724589,63.1417885224,21.0874854975,45.9616403074,644518.67,19609.1532206514,1701.7802959309,29.4038822062,31.9346307025,644518.67,7.25,9529,0.1921,304535.03
22.6748083181,12,17.6814766871,62.485579635,20.8790232891,46.0992307988,536018.93,16858.1491193212,4452.784397261,26.3568182261,31.8770754862,536018.93,5.5,8059.5,0.2232,538464.50
22.6964239933,12,17.6647651378,61.733052342,20.6471902595,46.2954368619,583081.54,18083.301281139,3227.6322354433,27.9393934844,31.8319021533,583081.54,5.75,8809.75,0.1758,452953.38
22.7224903154,12,17.6441471898,60.8955862383,20.3936327156,46.538030909,529017.03,16440.5523593444,4870.3811572378,25.6923283952,31.7947068694,529017.03,7,7996.5,0.2310,429082.34
22.7514171075,12,17.6235751125,59.9859468759,20.1189586588,46.814010235,528980.17,16596.038783561,4714.8947330213,25.504395476,31.7601622661,528980.17,7,7931.75,0.2237,509686.51
22.7814244002,12,17.6003200929,59.0172531578,19.829027723,47.1115223987,669880.56,20415.1528637736,895.7806528086,30.0572147312,31.7264040786,669880.56,3.5,9934.75,0.1891,333745.24
22.8118632582,12,17.576422435,58.0046999479,19.5255230476,47.4150319308,515155.54,15834.7381235408,5476.1953930414,24.5746739449,31.6876067391,515155.54,7.25,7462.25,0.3160,326168.24
22.8445203087,12,17.5509058542,56.9623719403,19.2132202276,47.7157075171,592272.19,17805.0763330364,3505.8571835458,27.8728092036,31.6426121284,592272.19,7,8694,0.1700,167961.57
22.8761739815,12,17.5243535071,55.90219162,18.8930816551,48.0027512944,606459.49,17796.8475872844,3514.0859292979,27.1926071444,31.5872542154,606459.49,7,8544.25,0.2428,-53564.21
22.9073076427,12,17.4961890358,54.8366573805,18.5701568926,48.2675291636,620076.73,17046.7728996183,4264.1606169639,30.6832121759,36.4372324681,620076.73,3.75,8104.5,0.2239,-650482.93
22.9373585968,12,17.4679252589,53.7755807297,18.2462817358,48.5039545041,603529.88,16761.5829911196,4549.3505254627,30.9881265732,36.4504555312,603529.88,3.75,7551.5,0.2084,-544345.38
22.9668783859,12,17.4381632723,52.7273400823,17.9244523019,48.7073575788,681188.50,19019.1717742915,2291.7617422907,32.9624104484,36.4446260734,681188.50,3.5,8667.25,0.1160,-562821.35
22.9945259085,12,17.4078928115,51.7010449237,17.6079065215,48.8722743991,522814.87,14586.3439377073,6724.589578875,27.2308268196,36.4177466175,522814.87,2.5,6445.75,0.2779,-437279.30
23.0210833237,12,17.3765124247,50.7033937579,17.2987213046,48.9963752021,617648.77,17289.5082758695,4021.4252407128,30.6377433179,36.3692428505,617648.77,3.75,7809.75,0.2121,-486398.91
23.0461219976,12,17.344383276,49.7411740253,16.9995516461,49.0767855686,623610.44,17026.4882687961,4284.4452477861,30.3538327381,36.2984430603,623610.44,3.5,8103.5,0.2171,-714548.48
23.0693315971,12,17.3114464391,48.8202597807,16.7124857652,49.1120030284,649971.47,17786.9120137765,3524.0215028058,31.9625869006,36.2052751699,649971.47,3.5,8288.25,0.2096,-724264.81
23.091244931,12,17.2778586993,47.9464666374,16.4399795921,49.1015524861,669255.10,18707.7355948658,2603.1979217164,33.3419252379,36.0904316922,669255.10,3.5,8486.5,0.0950,-542199.87
23.1114330963,12,17.2435177358,47.1246323397,16.1837290324,49.0457230303,641779.44,17957.1565536242,3353.7769629581,31.4937859666,35.9547621381,641779.44,3.5,8298.5,0.1821,-510550.04
23.1301811455,12,17.2086890234,46.3593829453,15.9459666907,48.946409987,593967.24,16512.5729713894,4798.3605451929,29.2844398033,35.8002961923,593967.24,3.5,7797.5,0.2821,-528082.17
23.147371991,12,17.1737407153,45.6547029502,15.7280481773,48.8070461046,636428.64,17852.4814159668,3458.4521006154,31.8045803558,35.6296391509,636428.64,0,8120.25,0.1744,-482193.63
23.1631006042,12,17.138975379,45.0139264922,15.5312716916,48.6327495594,612024.17,17535.7317743933,3775.201742189,30.6150616627,35.4463874576,612024.17,0.75,7945.25,0.2017,-273076.65
23.1407117647,12,17.0893905169,44.1414662163,15.2243468989,48.2073706833,620411.39,17413.6322563467,3897.3012602355,29.3248294797,35.0681961555,620411.39,3.5,8318.75,0.2200,-464893.04
23.1536288101,12,17.0564850345,43.6346805072,15.0723060306,47.9858463439,556048.58,16183.45428541,5127.4792311723,27.7465222471,34.8743513721,556048.58,3.5,7304.5,0.2628,-117297.30
23.1648883988,12,17.0253873694,43.1976137047,14.9432692298,47.7545154977,668156.78,19473.8914542837,1837.0420622985,32.8403936096,34.6837705591,668156.78,0,8954.5,0.0770,-128194.67
23.1387127545,12,16.9810190635,42.5315330022,14.7055498915,47.3014955805,490211.26,14477.5885676292,6833.344948953,25.9466947567,34.3165181538,490211.26,3.5,6372.5,0.2853,5121.91
23.1582929528,12,16.9392230794,41.9334098171,14.4878409746,46.8542465601,521048.12,15751.5880611191,5559.3454554632,25.8406561154,33.9607091269,521048.12,3.5,7092.5,3.6628,194323.25
23.1406689435,12,16.8853049016,41.1090458417,14.1632993053,46.2079765637,595133.00,18045.4527340259,3265.4807825564,28.8650488293,33.4426033846,595133.00,4,8376.25,0.2031,249732.70
23.1216145671,12,16.8356504719,40.3600641189,13.8645205699,45.5956243671,618356.60,18627.5141971304,2683.4193194519,30.3135143407,32.9551668555,618356.60,3.75,8694,0.1938,194983.36
22.391073484,12,17.5642835418,62.7519647948,21.5138670398,48.9475087228,687109.76,19492.3880162687,1818.5455003135,30.0594118795,33.4771557268,687109.76,7,9603.75,0.1893,-407776.05
22.4557746211,12,17.6003846926,63.063581275,21.6036656784,48.931548919,620250.42,17843.7504499299,3467.1830666524,28.5923373573,33.5208351228,620250.42,7,8712.25,0.2485,-240389.77
22.4664584769,12,17.6092425379,63.1580348744,21.5865068981,48.6904036834,594021.19,17415.2894333044,3895.6440832778,27.7728431356,33.406000115,594021.19,7.25,8568.75,0.2432,-60113.96
22.5105983579,12,17.6441198247,63.4525847297,21.6676738155,48.6461133307,602855.42,17680.4816721693,3630.4518444129,28.7326151206,33.4324575061,602855.42,5.25,8390.75,0.3208,-58808.30
22.5212562151,12,17.6488614998,63.5396811174,21.6486733574,48.3664161891,623556.41,18141.4956617778,3169.4378548044,28.8170414112,33.2997721891,623556.41,7,9016,0.2211,-136528.65
22.5662511721,12,17.6791474468,63.8044199664,21.7199064625,48.3084902658,666759.01,19084.3063719163,2226.627144666,29.0675362673,33.3146815016,666759.01,3.75,9134.75,0.1685,-308735.58
22.5736583545,12,17.6903171398,63.856765902,21.687793804,48.0244964014,536336.18,15642.1912939948,5668.7422225874,24.761750367,33.1727282461,536336.18,7,7653,0.3335,-96478.03
22.6146872376,12,17.7064277337,64.0879789546,21.7441318558,47.9591876372,584296.38,17388.5316408501,3922.4018757321,28.4896477803,33.1760184381,584296.38,4.25,8457,0.1722,74424.80
22.6114673545,12,17.713558111,64.1020547643,21.6957042931,47.6799126004,517455.79,15622.5771747089,5688.3563418733,24.8792321856,33.0269226883,517455.79,7,7621,0.2584,180994.01
22.6117871971,12,17.7169846807,64.0859726673,21.6399951079,47.4048377995,477105.12,14250.8830305788,7060.0504860034,22.9325779585,32.8755523357,477105.12,7,7069.5,0.3249,88027.76
22.6536021583,12,17.7324852719,64.2259376131,21.6761225988,47.3837904728,551699.92,16634.8101355784,4676.1233810039,26.6330903198,32.8867469775,551699.92,2.5,7995,0.2568,182475.57
22.650371011,12,17.7309269519,64.1247221058,21.6014360821,47.1623094413,601241.66,17743.6562501899,3567.2772663923,28.8301146173,32.7480461685,601241.66,2.25,8485.5,0.1582,-48.60
22.6510929131,12,17.727549436,63.9690699976,21.5124644478,46.9712351463,649058.14,18768.7498358079,2542.1836807744,29.6090215189,32.6145495083,649058.14,0.25,9065,0.1375,-201510.09
22.6557862775,12,17.7230511737,63.7496896451,21.4057607667,46.826311773,567045.82,16796.8730239391,4514.0604926432,27.1182733248,32.4911789473,567045.82,7.25,8167.75,0.2193,32398.98
22.6602290096,12,17.7187945454,63.4563852326,21.2849563395,46.7326745482,572142.58,17141.5242764745,4169.4092401078,26.3387587859,32.3822216197,572142.58,4.5,8120.75,0.2626,133036.18
22.6678038241,12,17.7109006836,63.0800136998,21.1431433912,46.6936182013,589858.18,17842.6056714971,3468.3278450852,27.9174388427,32.2852188684,589858.18,4.5,8584.25,0.2199,224136.78
22.6782583996,12,17.6996912068,62.6172936995,20.9798030682,46.7156741552,612823.63,18222.4952502296,3088.4382663526,28.176172009,32.2027263309,612823.63,7,9062.5,0.1925,70701.54
22.6925765751,12,17.687414752,62.066546425,20.794869969,46.7967265013,604707.50,17572.1688807537,3738.7646358286,27.2592456874,32.133784419,604707.50,7.25,8502.25,0.2093,-142497.65
22.7085344143,12,17.6751568179,61.4276107869,20.5885555279,46.9326156583,552869.58,16873.6520449628,4437.2814716195,26.0618605853,32.07669845,552869.58,7,8350.75,0.2498,287931.22
22.7303107356,12,17.6586062739,60.7065437748,20.3596127039,47.1191126442,534270.25,16457.5309048036,4853.4026117787,26.1816437135,32.0289210154,534270.25,7,8106.75,0.2289,356794.02
22.7538375181,12,17.6427486353,59.9100962926,20.1131267305,47.3484079223,605993.27,18804.0568545355,2506.8766620468,28.0292131405,31.989914185,605993.27,5,9156.5,0.1541,476223.07
22.7791528586,12,17.6229954137,59.0487807224,19.8477879221,47.6098443937,473365.59,14352.9032416496,6958.0302749326,23.365761879,31.9542920441,473365.59,4,6834.5,0.3060,197525.04
22.8051097509,12,17.6047416237,58.1345741624,19.5663502439,47.8923247609,556676.57,17024.6411833267,4286.2923332555,26.3256643623,31.9187682862,556676.57,6.5,8264,0.2263,308063.99
22.8338312047,12,17.5838799573,57.177584275,19.2725435608,48.1875805613,540113.67,16800.7656207065,4510.1678958758,25.150428365,31.8818405339,540113.67,7,8159.75,0.2428,445986.90
22.8624267899,12,17.5619277151,56.1896162031,18.9695318442,48.4851119888,575004.29,17545.5230232923,3765.4104932899,26.8171053881,31.8407142456,575004.29,7,8516.5,11.4751,298099.14
22.891366582,12,17.5393440893,55.183591856,18.6595757272,48.7776958485,582243.83,18629.994992358,2680.9385242242,27.834517036,31.7935143376,582243.83,5.25,8981.5,0.1309,750129.40
22.9195409604,12,17.5161464455,54.1693418418,18.3460006961,49.0562412009,572492.54,17581.2173019879,3729.7162145943,26.6032283114,31.7381517293,572492.54,4.5,8236.75,0.2318,354853.05
22.947437905,12,17.4919504166,53.1561892734,18.0307143717,49.3163703601,600869.27,16231.9844101708,5078.9491064115,29.5966310066,36.8533622098,600869.27,3.75,7756.75,0.2914,-779109.28
22.9742463323,12,17.4672640224,52.1534517998,17.7179150482,49.5515304994,650792.54,17636.5697951681,3674.3637214142,32.556119848,36.8702362677,650792.54,0,8011.5,0.1826,-814442.22
22.9993920107,12,17.4420946297,51.16963757,17.4089388803,49.7572621502,627289.78,17258.6860877141,4052.2474288682,31.480922849,36.8709280196,627289.78,1.25,7631,0.2106,-650787.13
23.0240245855,12,17.4163045133,50.2120946737,17.1074646036,49.9292982035,641814.59,17144.5064985014,4166.4270180808,30.3978655977,36.854335677,641814.59,3.5,8117.75,0.2327,-931827.83
23.0466422052,12,17.3898280099,49.2890671109,16.8157083926,50.0642333448,578083.84,15927.2109255965,5383.7225909858,28.9397972766,36.8192933116,578083.84,3.5,7306.25,0.2665,-588263.86
23.0680173804,12,17.3625005341,48.4065637319,16.5363192811,50.1586235185,702391.72,19306.4779041269,2004.4556124553,34.5679434974,36.7647841213,702391.72,0,8940,0.0972,-738241.85
23.0879133084,12,17.3344424253,47.5711423061,16.2720263605,50.2102714598,517716.29,14301.6103608383,7009.323155744,27.4450576364,36.6905733132,517716.29,3.5,6349.75,0.2863,-506855.19
23.1062861199,12,17.3057628358,46.7889324053,16.024981136,50.2171535553,554832.21,15569.4989258877,5741.4345906945,27.536513155,36.5963004814,554832.21,3.5,7063.25,3.8675,-417211.76
23.0864223448,12,17.2618610959,45.7756385917,15.6675132175,49.9653173202,636877.16,17775.1355810866,3535.7979354956,30.9742559104,36.3023846258,636877.16,4,8224.75,0.2106,-529939.71
23.1022882582,12,17.2320651521,45.1117673535,15.4603694826,49.883323279,669676.73,18367.3631195192,2943.570397063,32.9108179834,36.1705357356,669676.73,3.5,8523.75,0.2214,-724768.96
23.1168138199,12,17.2019450754,44.5137579323,15.2757412764,49.759421765,688334.93,19373.4523870372,1937.481129545,31.8516661802,36.0224430313,688334.93,3.5,9129,0.1675,-487792.28
23.0939301595,12,17.157074453,43.689746185,14.9837293012,49.3862230874,626272.32,17457.7270811823,3853.2064354,30.6848756868,35.6815860292,626272.32,3.5,7922.5,0.2228,-532304.28
23.1060829964,12,17.1275066662,43.2284749152,14.8461903603,49.1952278015,619359.19,17255.6624772572,4055.2710393251,30.5057309341,35.5118857056,619359.19,4,8088.5,0.2202,-531484.57
23.0816086891,12,17.0840457282,42.5434493046,14.6027502045,48.7717090492,602985.70,17237.9399621725,4072.9935544097,30.3211839513,35.1601033751,602985.70,3.5,7773,0.2737,-289751.92
23.1024812447,12,17.0413731312,41.9197639072,14.377503936,48.3270154903,622294.33,17883.1060559407,3427.8274606415,30.5009508774,34.8028292192,622294.33,3.5,8138,0.2095,-250587.82
23.0872617149,12,16.9858714081,41.0742232411,14.0480646438,47.672019517,627507.32,18899.8143217212,2411.1191948611,28.8133834602,34.2775225697,627507.32,2.5,8700.75,0.2024,196913.74
23.1052486376,12,16.9479783737,40.589801133,13.8711722858,47.2364667993,514569.37,15429.796451632,5881.1370649503,25.2917096683,33.9450102412,514569.37,3.5,7221.75,0.3406,125426.48
23.0876022071,12,16.8984840948,39.8858639141,13.5913546502,46.6131169558,566499.94,17194.0987343302,4116.8347822521,29.2540948232,33.4585104836,566499.94,3,7633.5,0.1689,245970.78
22.3492785875,12,17.5177831999,62.0524679539,21.257174413,48.8526584288,514431.62,15424.3807272238,5886.5527893584,24.7978057307,33.2910394592,514431.62,7,7606,0.2619,125678.97
22.3955910589,12,17.5586045028,62.3398206146,21.3417474192,48.8657992351,476542.15,14032.8390230642,7278.094493518,22.9401148873,33.3444622434,476542.15,7,6950.5,0.3323,-15826.25
22.4149119944,12,17.5730948468,62.4179767501,21.3267846759,48.6392141641,549071.61,16400.2786722522,4910.65484433,26.5637799574,33.2372150332,549071.61,2.75,7864.25,0.2605,100674.46
22.4666814274,12,17.609890551,62.6861148122,21.3982862053,48.636075986,602275.49,17500.4547631609,3810.4787534213,28.9552416156,33.2761676076,602275.49,2.5,8460.5,0.1603,-142954.25
22.4807251807,12,17.6146691004,62.7451788169,21.3715738292,48.3977637034,656434.22,18590.8320173652,2720.1014992171,29.9107498683,33.1571805421,656434.22,0.25,9030.75,0.1380,-405432.68
22.5281725459,12,17.6470442014,62.9785584708,21.436510103,48.3764452043,569096.55,16513.9253863445,4797.0081302377,27.2699770704,33.184502752,569096.55,7,8036.75,0.2317,-146411.08
22.5345750458,12,17.6557676064,63.0046720518,21.39343406,48.1367627359,577586.86,16929.6744787763,4381.259037806,26.6116150165,33.0556903911,577586.86,4.5,8097.75,0.2946,-60936.75
22.5399800789,12,17.6603199214,62.9954538716,21.3404258014,47.8908003124,588866.17,17488.1884545464,3822.7450620358,27.9401171705,32.9185384959,588866.17,5,8119.5,0.2310,55706.89
22.5855087249,12,17.6791831878,63.1716608075,21.3881026587,47.8821654535,617847.97,17975.5048395595,3335.4286770227,28.4708137615,32.9416588861,617847.97,7,8830.25,0.2230,-133838.29
22.5853063451,12,17.6851457867,63.1081248787,21.3182326017,47.6629794745,610867.44,17367.0604622624,3943.8730543198,27.5234613204,32.8066749991,610867.44,7.25,8402,0.2295,-343685.86
22.586930638,12,17.6863333955,63.0092088679,21.2435739641,47.4617023333,558444.36,16727.0713259216,4583.8621906606,26.4010828977,32.6768004435,558444.36,7,8130.5,0.2506,127793.78
22.6327568616,12,17.7009165478,63.062023548,21.262178406,47.5149753245,536470.27,16200.197216328,5110.7363002542,26.400771758,32.7105231795,536470.27,7,7801.25,0.2401,189732.24
